,Id,Fk_Asset,FK_OtherParameter,FK_Company,FK_OilAndGas,FK_HistoricCompany,FK_DataQuality,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,NPV Current Year Forward Case,NPV Current Year High Case,NPV Current Year Low Case,NPV Current Year,NPV Current Year Mid Case,NPV Current Year Low Low Case,NPV Current Year Mid Low Case,NPV Current Year Low Low Low Case,NPV Current Year Mid Low Low Case,NPV Current Year Mid Mid Low Case,NPV Current Year Mid Mid Low Low Case
361,213770,113026,75,11168,2,11168,30,3,3,10,14.82999992,,6.809999943,10.52000046,,3.529999971,17.29000092,0.310000002,10.17000008,,14.22999954
362,213771,113026,3,685,4,685,30,3,3,11,,19.02000046,,,10.39000034,,,,,,
363,213773,113026,111,11168,4,11168,30,3,3,11,-7.349999905,,22.89999962,-6.099999905,,28.75,2.829999924,34.93999863,16.34000015,,2.829999924
364,213774,113026,3,2770,2,2770,30,3,3,10,,6.670000076,,,5.400000095,,,,,,
365,213780,113026,3,8924,2,8924,30,3,3,10,,20,,,16.20000076,,,,,,
366,213781,113026,39,685,2,685,30,3,3,10,,,,,,,,,,10.30000019,
367,213786,113026,111,685,2,685,30,3,3,10,-7.409999847,,-3.410000086,-5.260000229,,-1.769999981,-8.640000343,-0.155000001,-5.090000153,,-8.640000343
368,213787,113026,3,685,2,685,30,3,3,10,,16.65999985,,,13.5,,,,,,
369,213796,113026,111,1084,4,1084,30,3,3,11,-1.470000029,,4.579999924,-1.220000029,,5.75,0.569000006,6.989999771,3.269999981,,0.569000006
370,213799,113026,75,8924,4,8924,30,3,3,11,4.409999847,,-13.75,3.660000086,,-17.25,-1.700000048,-20.96999931,-9.81000042,,-5.920000076
371,213803,113026,75,2770,2,2770,30,3,3,10,2.970000029,,1.360000014,2.099999905,,0.707000017,3.460000038,0.062100001,2.029999971,,2.849999905
372,213806,113026,111,11168,2,11168,30,3,3,10,-14.82999992,,-6.809999943,-10.52000046,,-3.529999971,-17.29000092,-0.310000002,-10.17000008,,-17.29000092
373,181536,97385,75,16,9,16,30,9,9,15,,,0.720000029,1.919999957,,0.423999995,3.329999924,-0.282000005,2.130000114,,2.619999886
374,181539,97385,75,16,4,16,30,9,9,11,,,-8.770000458,8.640000343,,-12.51000023,3.410000086,-15.98999977,-5.269999981,,-1.850000024
375,181541,97385,3,16,2,16,30,9,9,10,,12.0699997,,,9.859999657,,,,,,
376,181542,97385,39,16,4,16,30,9,9,11,16,,,,,,,,,11.15999985,
377,181547,97385,3,16,4,16,30,9,9,11,,26.85000038,,,16.97999954,,,,,,
378,246859,192071,111,685,12,685,30,31,31,8,-1.649999976,,15.32999992,8.149999619,-28.37999916,22.12000084,-7.760000229,29.18000031,8.029999733,-15.11999989,-7.760000229
379,246867,192071,75,18340,12,18340,30,31,31,8,2.880000114,,-26.85000038,-14.27999973,49.68000031,-38.72999954,13.5699997,-51.09000015,-14.06000042,26.45000076,0.300000012
380,246868,192071,39,18340,12,18340,30,31,31,8,,73.01000214,,,,,,,,,
381,192036,105982,3,16,4,16,30,31,31,11,117.1399994,180.5099945,48.3199997,105.8499985,140.8500061,35.36000061,88.04000092,23.37000084,61.49000168,114.6800003,74.55999756
382,253136,194789,3,685,9,685,30,24,24,15,0.0014,0.0034,0.0006,0.0009,0.0027,0.0002,0.0017,-1.00E-04,9.00E-04,2.00E-03,1.30E-03
383,253140,194789,111,168,4,168,30,24,24,11,-0.108999997,-0.162000001,-0.0108,,-0.118000001,0.0046,-0.062100001,0.019400001,,-9.04E-02,-4.45E-02
384,253147,194789,111,685,4,685,30,24,24,11,-0.0594,-0.088,-0.0059,,-0.064300001,0.0025,-0.0337,1.05E-02,,-4.91E-02,-2.42E-02
385,253158,194791,111,168,2,168,30,24,24,10,-0.0319,-0.07,-0.0163,-0.023600001,-0.057100002,-0.0094,-0.037500001,-3.00E-03,-2.33E-02,-4.41E-02,-3.04E-02
386,253160,194791,3,168,2,168,30,24,24,10,0.0319,0.07,0.0163,0.023600001,0.057100002,0.0094,0.037500001,3.00E-03,2.33E-02,4.41E-02,3.04E-02
387,253163,194791,3,685,2,685,30,24,24,10,0.0173,0.037999999,0.0089,0.0128,0.030999999,0.0051,0.020300001,1.60E-03,0.0127,2.40E-02,1.65E-02
388,253165,194791,3,10,2,10,30,24,24,10,0.037500001,0.082099997,0.019200001,0.0277,0.067000002,0.011,0.043900002,3.50E-03,2.73E-02,5.18E-02,3.56E-02
389,253166,194791,111,168,4,168,30,24,24,11,-0.112000004,-0.159999996,0.027799999,-0.0276,-0.104000002,0.0469,-0.041700002,7.30E-02,-8.10E-03,-5.57E-02,-1.78E-02
390,253169,194791,111,685,4,685,30,24,24,11,-0.060699999,-0.087099999,0.0151,-0.015,-0.056699999,0.0255,-0.022700001,0.039700001,-4.40E-03,-3.03E-02,-9.70E-03
391,253171,194791,3,685,9,685,30,24,24,15,0.0016,0.0039,0.003,0.0011,0.0031,1.00E-04,0.0019,-2.00E-04,1.10E-03,2.30E-03,1.50E-03
392,253182,194792,3,168,12,168,30,24,24,8,-0.44600001,-0.287000001,-0.518000007,-0.449999988,-0.338999987,-0.55400002,-0.421000004,-0.573000014,-0.48300001,-0.360000014,-0.449999988
393,253190,194792,3,685,9,685,30,24,24,15,0.0004,0.0018,0,1.00E-04,0.0014,-0.0002,0.0007,-4.00E-04,2.00E-04,9.00E-04,3.00E-04
394,253195,194792,3,10,2,10,30,24,24,10,0.014,0.0407,0.0065,0.0076,0.037700001,0.0023,0.0178,-1.80E-03,8.80E-03,3.21E-02,1.11E-02
395,253204,194793,3,10,12,10,30,24,24,8,-1.419999957,-1.039999962,-1.570000052,-1.419999957,-1.149999976,-1.639999986,-1.340000033,-1.690000057,-1.5,-1.200000048,-1.429999948
396,253208,194793,111,10,4,10,30,24,24,11,-0.237000004,-0.335000008,0.0058,-0.0832,-0.241999999,0.031099999,-0.108000003,9.37E-02,-0.034899998,-0.114,-8.77E-02
397,253217,194793,111,168,12,168,30,24,24,8,1.200000048,0.884999991,1.330000043,1.200000048,0.98299998,1.389999986,1.129999995,1.429999948,1.269999981,1.019999981,1.210000038
398,253218,194793,3,685,9,685,30,24,24,15,0.0015,0.0039,0.0002,0.0009,0.0032,-1.00E-04,0.0018,-5.00E-04,8.00E-04,2.40E-03,1.30E-03
399,253222,194793,3,168,2,168,30,24,24,10,0.034200002,0.076300003,0.0115,0.0244,0.064199999,0.0079,0.0403,4.00E-04,0.029300001,4.89E-02,3.20E-02
400,222374,119380,3,685,12,685,30,3,3,6,20.29000092,57.24000168,,,44.84999847,,25.8199997,,,32.45999908,19.02000046
401,229631,122542,111,685,12,685,30,31,31,8,-7.329999924,0,-0.589999974,-3.420000076,0,2.730000019,-9.380000114,5.309999943,-3.470000029,0,-9.380000114
402,229637,122542,75,685,12,685,30,31,31,8,7.329999924,0,0.589999974,3.420000076,0,-2.730000019,9.380000114,-5.309999943,3.470000029,0,6.409999847
403,229601,122542,39,685,12,685,30,31,31,8,0,0,0,0,0,0,0,0,0,12.27000046,0
404,229602,122542,39,12830,12,12830,30,31,31,8,0,0,0,0,0,0,0,0,0,26.76000023,0
405,229615,122542,3,685,4,685,30,31,31,11,,4.550000191,,,3.339999914,,,,,,
406,229618,122542,111,2770,12,2770,30,31,31,8,-0.052499998,0,-0.0043,-0.024499999,0,0.0195,-0.067199998,3.80E-02,-2.49E-02,0,-0.067199998
407,303789,238908,3,18340,4,18340,30,24,24,11,1.860000014,3.140000105,0.264999986,0.838999987,2.279999971,-0.200000003,1.080000043,-0.681999981,0.400999993,1.129999995,0.889999986
408,303793,238908,111,685,12,685,30,24,24,8,,,2.00999999,,,2.5,,2.920000076,,,
409,303823,238910,3,685,9,685,30,24,24,15,0.001,0.0029,0,0.0005,0.0023,-0.0002,0.0013,-6.00E-04,4.00E-04,1.70E-03,4.40E-03
410,303826,238910,111,8924,4,8924,30,24,24,11,-0.093000002,-0.133000001,0.0095,-0.0277,-0.096000001,0.0207,-0.0449,4.97E-02,-8.80E-03,-0.044799998,-2.34E-02
411,303838,238910,3,1084,2,1084,30,24,24,10,0.0055,0.0127,0.0016,0.0046,0.0102,0.001,0.0066,-3.00E-04,3.00E-03,8.00E-03,6.00E-03
412,303853,238914,111,685,4,685,30,24,24,11,-0.222000003,-0.340000004,,-0.148000002,-0.244000003,0.0027,-0.115999997,3.96E-02,-0.054299999,-0.184,-0.087899998
413,303855,238914,111,685,9,685,30,24,24,15,-0.006,-0.0147,,-0.0043,-0.0119,-0.0013,-0.0071,1.00E-04,-4.50E-03,-8.80E-03,-5.70E-03
414,303858,238914,3,18340,12,18340,30,24,24,8,-1.350000024,0.038199998,-1.929999948,-1.600000024,-0.414000005,-2.200000048,-1.129999995,-2.430000067,-1.649999976,-0.86500001,-1.389999986
415,307899,244622,3,168,4,168,30,23,23,11,203.5099945,542.7299805,77.01999664,265.5299988,406.0499878,30.86000061,209.6699982,-11.61999989,122.8399963,307.1000061,167.9600067
416,307903,244622,3,685,2,685,30,23,23,10,46.41999817,62.59999847,36.70000076,39.40000153,56.13999939,33.27000046,47.77000046,30.11000061,38.88000107,47.88999939,41.11000061
417,302435,237729,111,12830,12,12830,30,3,9,6,-96.3199997,0,85.62000275,11.18999958,0,156.8399963,-145.8399963,234.9700012,10.92000008,0,-145.8399963
418,302438,237729,3,12830,12,12830,30,3,9,6,0,513.9799805,0,0,366.6600037,0,0,0,0,219.4900055,0
419,331400,279421,75,168,12,168,30,3,8,8,51.3199997,0,-5.730000019,17.72999954,0,-29.90999985,66.41000366,-51.93000031,18.30999947,0,42.45000076
420,303805,238910,111,1084,9,1084,30,24,24,15,-0.0004,-0.0012,0,-0.0002,-0.0009,1.00E-04,-0.0005,2.00E-04,-1.00E-04,-7.00E-04,-1.80E-03
421,302445,237729,75,685,4,685,30,3,9,11,42.40999985,0,14.94999981,47.29999924,0,6.570000172,37.74000168,-0.555999994,23.90999985,0,30.10000038
422,331398,279421,111,10,12,10,30,3,8,8,-60.25,0,6.730000019,-20.80999947,0,35.11000061,-77.95999908,60.95999908,-21.48999977,0,-77.95999908
423,253224,194793,111,168,9,168,30,24,24,15,-0.0027,-0.0073,-0.0003,-0.0016,-0.0059,0.0002,-0.0034,1.00E-03,-0.0014,-4.40E-03,-2.50E-03
424,51320,32604,75,685,9,685,30,3,9,15,0,0,0.30399999,0,0,0.172000006,0,5.91E-02,0.423999995,0,0
425,51435,32633,111,12830,12,12830,30,24,24,6,,,2.269999981,,,2.539999962,1.299999952,2.809999943,2,,1.679999948
426,51528,32640,111,17824,2,17824,30,17,24,10,,,,,,,,,,,
427,51538,32645,3,103,12,103,30,24,24,6,-0.011,0.0341,-0.029999999,-0.014,0.023,-0.037999999,-0.002,-4.60E-02,-2.10E-02,1.30E-02,-1.20E-02
428,51557,32645,3,8924,9,8924,30,24,24,15,0.0002,0.0007,0,1.00E-04,0.0005,-1.00E-04,0.0003,-1.00E-04,1.00E-04,4.00E-04,2.00E-04
429,51564,32645,111,685,4,685,30,24,24,11,-0.0075,-0.0112,0.0046,0.0006,-0.0061,0.0068,-0.0014,9.00E-03,3.60E-03,-2.20E-03,8.00E-04
430,51440,32633,111,12830,2,12830,30,24,24,10,,-0.439000011,-0.077399999,-0.152999997,-0.36500001,-0.0603,-0.243000001,-1.67E-02,-0.172999993,-0.287,-0.197999999
431,51466,32640,111,17824,2,17824,30,24,24,10,-1.00E-04,-0.0002,0,-1.00E-04,-1.00E-04,0,-1.00E-04,0,-1.00E-04,-1.00E-04,-1.00E-04
432,51574,32649,111,12830,9,12830,30,24,24,15,-0.0027,-0.0068,-0.0009,-0.0015,,-0.0002,-0.0033,4.00E-04,-0.0014,-4.10E-03,-2.20E-03
433,50984,32558,3,685,2,685,30,14,14,10,12.10999966,20.82999992,6.190000057,8.119999886,17.11000061,4.320000172,11.77999973,2.460000038,8.050000191,13.51000023,9.920000076
434,51001,32560,3,685,12,685,30,14,14,8,72.22000122,110.4000015,27.87999916,70.76999664,95.83999634,21.94000053,56.34000015,16.80999947,37.54000092,79.45999908,47.52000046
435,51010,32560,3,685,4,685,30,14,14,11,7.039999962,15.38000011,,,10.27000046,,4.599999905,,,5.059999943,
436,229619,122542,75,685,4,685,30,31,31,11,1.870000005,,0.500999987,2.130000114,,-0.0022,1.75999999,-0.301999986,0.894999981,,1.330000043
437,303795,238908,3,18340,9,18340,30,24,24,15,0.052900001,0.128000006,0.020099999,0.036400002,0.103,0.006,0.0634,-4.30E-03,3.27E-02,7.73E-02,4.97E-02
438,303849,238914,111,685,12,685,30,24,24,8,,,,,,0.879000008,,0.971000016,,,
439,303860,238914,3,18247,9,18247,30,24,24,15,0.009,0.0221,0.0044,0.0065,0.0178,0.0019,0.0108,-1.00E-04,6.80E-03,1.32E-02,8.60E-03
440,51551,32645,111,103,9,103,30,24,24,15,-0.0004,-0.0011,0,-0.0002,-0.0008,1.00E-04,-0.0005,2.00E-04,-1.00E-04,-6.00E-04,-3.00E-04
441,51017,32560,3,685,12,685,30,14,14,8,-5.840000153,6.590000153,,,1.659999967,,-4.309999943,,,0.67900002,
442,51024,32560,3,685,4,685,30,14,14,11,17.70999908,29.32999992,,11.98999977,19.14999962,,14.11999989,-3.670000076,5.920000076,0.987999976,10.68000031
443,51043,32561,75,168,4,168,30,14,14,11,-3.660000086,0,-2.140000105,-1.970000029,0,-2.170000076,-4.590000153,-2.210000038,-2.099999905,0,-2.059999943
444,51045,32561,39,685,12,685,30,14,14,8,,,,,,,,,,2.049999952,
445,51051,32561,3,685,12,685,30,14,14,8,,3.369999886,,,2.710000038,,,,,,
446,51053,32561,39,168,4,168,30,14,14,11,0,0,0,0,0,0,0,0,0,-4.599999905,0
447,51086,32566,111,685,4,685,30,6,6,11,,,10.46000004,,,15.30000019,,19.45000076,6.050000191,,
448,51106,32567,3,10,8,10,30,14,14,9,5.449999809,35.59000015,-4.699999809,-1.460000038,24.98999977,-7.309999943,9.430000305,-9.850000381,-0.115999997,14.40999985,4.230000019
449,51115,32570,3,10,2,10,30,14,14,10,1.389999986,2.75,0.310000002,0.704999983,2.180000067,-0.0147,1.279999971,-0.338999987,0.634000003,1.600000024,0.958999991
450,51134,32573,75,168,12,168,30,7,7,6,8.760000229,,0.150000006,5.46999979,,-4.03000021,12.02000046,-7.71999979,4.099999905,,8.180000305
451,51136,32573,39,10,4,10,30,7,7,11,,,,,,,,,,8.619999886,
452,51058,32563,3,10,12,10,30,2,2,8,-1.320000052,-1.340000033,-1.320000052,-1.330000043,-1.330000043,-1.320000052,-1.320000052,-1.320000052,-1.320000052,-1.320000052,-1.320000052
453,51072,32565,3,10,4,10,30,14,14,11,2.019999981,4.710000038,0.495000005,2.019999981,3.50999999,0.328000009,1.879999995,9.61E-02,0.694999993,2.680000067,1.610000014
454,51112,32570,3,685,4,685,30,14,14,11,3.460000038,17.15999985,2.069999933,9.529999733,13.43000031,0.546000004,6.670000076,-1.00999999,3.609999895,11,5.139999866
455,51125,32573,3,168,12,168,30,7,7,6,,29.71999931,,,23.26000023,,,,,,
456,51141,32573,3,10,4,10,30,7,7,11,,16.85000038,,,11.68999958,,,,,,
457,51142,32573,39,685,12,685,30,7,7,6,,,,,,,,,,9,
458,51146,32575,3,168,12,168,30,7,7,6,,25.75,,,,,,,,,
459,51150,32575,111,10,12,10,30,7,7,6,-11.22999954,,-2.640000105,-6.670000076,,1.100000024,-14.34000015,4.659999847,-6.670000076,-17.89999962,-14.34000015
460,51152,32575,3,10,12,10,30,7,7,6,,30.22999954,,,,,,,,,
461,51153,32575,111,685,12,685,30,7,7,6,-5.199999809,,-1.220000029,-3.089999914,,0.5,-6.639999866,2.160000086,-3.089999914,-8.279999733,-6.639999866
462,51156,32575,75,10,12,10,30,7,7,6,11.22999954,,2.640000105,6.670000076,,-1.100000024,14.34000015,-4.659999847,6.670000076,17.89999962,10.51000023
463,51157,32575,75,168,12,168,30,7,7,6,9.569999695,,2.25,5.679999828,,-0.930000007,12.22000027,-3.980000019,5.679999828,15.25,8.949999809
464,51163,32576,39,16,2,16,30,10,10,10,,,,,,,,3.75,,,
465,51166,32580,111,168,4,168,30,8,8,11,-2.930000067,,2.309999943,-1.450000048,-3.369999886,2.630000114,-0.360000014,3.49000001,1.169999957,-1.950000048,-0.360000014
466,51167,32580,39,685,4,685,30,8,8,11,,3.049999952,,,,,,,,,
467,51173,32580,111,685,9,685,30,8,8,15,-0.194000006,,-0.104999997,-0.134000003,-0.374000013,-0.0233,-0.233999997,0.018100001,-0.130999997,-0.282999992,-0.233999997
468,51184,32580,39,168,8,168,30,8,8,6,,5.409999847,,,,,,,,,
469,51186,32580,39,168,4,168,30,8,8,11,,5.630000114,,,,,,,,,
470,51188,32580,75,10,8,10,30,8,8,6,1.210000038,,-1.230000019,-0.069799997,4.71999979,-2.430000067,2.059999943,-3.349999905,-0.147,3.099999905,0.976999998
471,51193,32581,3,168,4,168,30,2,2,11,0.736000001,0.736000001,0.736000001,0.736000001,0.736000001,0.736000001,0.736000001,0.736000001,0.736000001,0.736000001,0.736000001
472,51208,32582,39,18340,2,18340,30,8,8,10,,,,18.72999954,,,,,,,25
473,51210,32582,39,18247,9,18247,30,8,8,15,,,,0.555999994,,,,,,,0.757000029
474,51211,32582,75,685,9,685,30,8,8,15,,,0.238000006,,,0.103,,-3.69E-02,0.370999992,,
475,51215,32582,111,18247,2,18247,30,8,8,10,,,-9.029999733,,,-5.760000229,,-2.650000095,-12.10000038,,
476,51222,32582,39,18247,4,18247,30,8,8,11,,,,1.00999999,,,,,,,-2.829999924
477,51227,32582,75,18247,9,18247,30,8,8,15,,,0.35800001,,,0.155000001,,-5.54E-02,0.556999981,,
478,51228,32582,3,685,9,685,30,8,8,15,0.538999975,1.25,,,0.998000026,,0.637000024,,,0.768999994,
479,51235,32589,3,168,12,168,30,14,14,8,272.4200134,399.6300049,116.7799988,218.6999969,350.5899963,75.91000366,227.9700012,48.84999847,153.8699951,265.5799866,191.0399933
480,51240,32589,3,168,4,168,30,14,14,11,55.52999878,138.9900055,17.73999977,67.94999695,104.5599976,5.769999981,51.84999847,-0.165999994,27.90999985,81.83000183,39.41999817
481,51245,32589,3,685,12,685,30,14,14,8,148.0599976,217.1900024,63.47000122,118.8600006,190.5399933,41.25,123.8899994,26.54999924,83.62999725,144.3300018,103.8300018
482,51276,32598,111,12830,9,12830,30,9,9,15,-0.0002,-0.0029,0.0015,0.0009,-0.002,0.0021,-0.0004,2.60E-03,9.00E-04,-1.00E-03,-4.00E-04
483,51277,32598,75,18340,4,18340,30,9,9,11,0.0019,0.032699998,-0.007,0.0076,0.021600001,-0.0113,0.0062,-1.54E-02,-0.0028,1.45E-02,1.90E-03
484,51279,32598,111,12830,4,12830,30,9,9,11,-0.0032,-0.054499999,0.0117,-0.0127,-0.035999998,0.0189,-0.0103,2.57E-02,4.60E-03,-2.41E-02,-1.03E-02
485,51287,32602,111,16,9,16,30,10,10,15,,,,,,,,-0.404000014,,,
486,51290,32602,75,16,4,16,30,10,10,11,,,,,,,,-9.449999809,,,
487,51293,32602,3,16,12,16,30,10,10,8,16.80999947,48.11000061,13.31000042,18.42000008,39.79000092,9.710000038,27.11000061,,18.19000053,31.48999977,22.63999939
488,51294,32602,3,16,12,16,30,10,10,8,-14.59000015,-16.17000008,-13.32999992,-13.32999992,-14.78999996,-13.32999992,-13.32999992,-13.32999992,-13.32999992,-13.40999985,-13.32999992
489,51289,32602,3,16,4,16,30,10,10,11,-3.230000019,-5.550000191,-4.590000153,-5.519999981,-5.309999943,-5.010000229,-5.329999924,-5.039999962,-5.519999981,-5.070000172,-5.440000057
490,189306,105466,111,12830,4,12830,30,24,24,11,-0.282999992,-0.409000009,0.01,-0.118000001,-0.284000009,0.054000001,-0.128999993,0.101000004,,-0.178000003,-8.59E-02
491,189311,105466,3,685,9,685,30,24,24,15,0.0024,0.0055,0.0011,0.0017,0.0045,0.0005,0.0029,-1.00E-04,1.70E-03,3.40E-03,2.30E-03
492,189315,105466,3,12830,9,12830,30,24,24,15,0.0078,0.017899999,0.0037,0.0056,0.0148,0.0015,0.0093,-2.00E-04,0.0056,1.09E-02,7.40E-03
493,189316,105466,111,685,9,685,30,24,24,15,-0.0024,-0.0055,-0.0011,-0.0017,-0.0045,-0.0005,-0.0029,1.00E-04,,-3.40E-03,-2.30E-03
494,189320,105466,111,17835,2,17835,30,24,24,10,-0.015,-0.032400001,-0.0098,-0.0112,-0.026699999,-0.0052,-0.0175,-1.60E-03,,-2.04E-02,-1.44E-02
495,213769,113026,111,2770,2,2770,30,3,3,10,-2.970000029,,-1.360000014,-2.099999905,,-0.707000017,-3.460000038,-0.062100001,-2.029999971,,-3.460000038
496,213776,113026,39,685,4,685,30,3,3,11,,,,,,,,,,5.139999866,
497,213783,113026,75,685,2,685,30,3,3,10,7.409999847,,3.410000086,5.260000229,,1.769999981,8.640000343,0.155000001,5.090000153,,7.110000134
498,213784,113026,75,1084,2,1084,30,3,3,10,2.970000029,,1.360000014,2.099999905,,0.707000017,3.460000038,0.062100001,2.029999971,,2.849999905
499,213785,113026,3,2770,4,2770,30,3,3,11,,7.599999905,,,4.150000095,,,,,,
500,213788,113026,75,11168,4,11168,30,3,3,11,7.349999905,,-22.89999962,6.099999905,,-28.75,-2.829999924,-34.93999863,-16.34000015,,-9.850000381
501,213792,113026,39,11168,2,11168,30,3,3,10,,,,,,,,,,20.59000015,
502,213798,113026,111,2770,4,2770,30,3,3,11,-1.470000029,,4.579999924,-1.220000029,,5.75,0.569000006,6.989999771,3.269999981,,0.569000006
503,213802,113026,3,11168,2,11168,30,3,3,10,,33.33000183,,,27,,,,,,
504,213779,113026,39,2770,2,2770,30,3,3,10,,,,,,,,,,4.119999886,
505,181546,97385,75,16,2,16,30,9,9,10,,,2.470000029,4.150000095,,1.730000019,6.489999771,0.535000026,4.550000191,,6.480000019
506,246862,192071,39,18340,4,18340,30,31,31,11,,20.18000031,,,,,,,,,
507,246864,192071,111,18340,12,18340,30,31,31,8,-2.880000114,,26.85000038,14.27999973,-49.68000031,38.72999954,-13.5699997,51.09000015,14.06000042,-26.45000076,-13.56999969
508,246865,192071,75,685,4,685,30,31,31,11,6.010000229,,1.649999976,6.539999962,8.579999924,0.254999995,4.590000153,-0.653999984,3.130000114,6.659999847,3.5
509,246869,192071,111,18340,4,18340,30,31,31,11,-10.52000046,,-2.890000105,-11.43999958,-15.02000046,-0.446999997,-8.029999733,1.149999976,-5.480000019,-11.65999985,-8.029999733
510,192034,105982,3,16,2,16,30,31,31,10,26.37999916,53.52999878,16.10000038,20.77000046,44.18999863,11.38000011,30.19000053,6.679999828,20.78000069,34.84999847,25.48999977
511,192035,105982,3,16,9,16,30,31,31,15,7.769999981,16.20000076,4.559999943,6.019999981,13.30000019,3.109999895,8.949999809,1.620000005,6.019999981,10.39999962,7.489999771
512,253134,194789,3,10,2,10,30,24,24,10,0.026699999,0.058499999,0.0131,0.0188,0.047699999,0.0077,0.031199999,2.50E-03,2.10E-02,3.69E-02,2.42E-02
513,253137,194789,3,10,12,10,30,24,24,8,0.023399999,0.291000009,-0.084600002,-0.038699999,0.203999996,-0.136000007,0.064499997,-0.186000004,-3.81E-02,0.118000001,1.21E-02
514,253138,194789,3,168,9,168,30,24,24,15,0.0026,0.0062,0.001,0.0017,0.005,0.0005,0.0031,-1.00E-04,1.60E-03,3.80E-03,2.30E-03
515,253143,194789,111,168,12,168,30,24,24,8,,,0.071800001,,,0.115999997,,0.158999994,,,
516,253150,194789,3,685,2,685,30,24,24,10,0.0124,0.027100001,0.006,0.0087,0.0221,0.0036,0.0144,1.20E-03,9.70E-03,1.71E-02,0.0112
517,253151,194789,111,168,2,168,30,24,24,10,-0.0228,-0.049899999,-0.0111,,-0.0407,-0.0066,-0.0266,-2.10E-03,,-3.15E-02,-2.06E-02
518,253153,194789,111,685,12,685,30,24,24,8,,,0.039000001,,,0.062700003,,8.60E-02,,,
519,253157,194789,111,10,12,10,30,24,24,8,,,0.084600002,,,0.136000007,,0.186000004,,,
520,253168,194791,111,10,4,10,30,24,24,11,-0.130999997,-0.187999994,0.032600001,-0.032400001,-0.122000001,0.055100001,-0.048999999,8.57E-02,-9.50E-03,-6.54E-02,-2.09E-02
521,253172,194791,111,685,2,685,30,24,24,10,-0.0173,-0.037999999,-0.0089,-0.0128,-0.030999999,-0.0051,-0.020300001,-1.60E-03,-0.0127,-2.40E-02,-1.65E-02
522,253173,194791,111,10,2,10,30,24,24,10,-0.037500001,-0.082099997,-0.019200001,-0.0277,-0.067000002,-0.011,-0.043900002,-3.50E-03,-2.73E-02,-5.18E-02,-3.56E-02
523,253174,194791,3,168,9,168,30,24,24,15,0.0029,0.0071,0.0055,0.002,0.0057,0.0003,0.0035,-4.00E-04,1.90E-03,4.30E-03,2.70E-03
524,253177,194791,3,10,12,10,30,24,24,8,1.340000033,1.669999957,1.200000048,1.309999943,1.570000052,1.149999976,1.389999986,1.090000033,1.25999999,1.480000019,1.330000043
525,253180,194792,111,685,12,685,30,24,24,8,0.243000001,,0.282000005,0.245000005,,0.301999986,0.229000002,0.312000006,0.263000011,0.195999995,0.245000005
526,253181,194792,3,10,9,10,30,24,24,15,0.0009,0.0039,1.00E-04,0.0003,0.0029,-0.0004,0.0014,-9.00E-04,4.00E-04,1.90E-03,7.00E-04
527,253187,194792,111,10,2,10,30,24,24,10,-0.014,,-0.0065,-0.0076,,-0.0023,-0.0178,1.80E-03,-8.80E-03,-3.21E-02,-1.11E-02
528,253188,194792,3,685,4,685,30,24,24,11,0.038199998,0.068300001,-0.0067,0.002,0.043200001,-0.0138,0.0177,-3.08E-02,-1.20E-03,1.40E-02,4.30E-03
529,253198,194792,3,168,9,168,30,24,24,15,0.0008,0.0034,1.00E-04,0.0002,0.0025,-0.0004,0.0012,-8.00E-04,3.00E-04,1.70E-03,6.00E-04
530,253200,194792,111,168,9,168,30,24,24,15,-0.0008,,-1.00E-04,-0.0002,,0.0004,-0.0012,8.00E-04,-3.00E-04,-1.70E-03,-6.00E-04
531,253203,194793,111,685,2,685,30,24,24,10,-0.0186,-0.041499998,-0.0063,-0.0133,-0.034899998,-0.0043,-0.0219,-2.00E-04,-1.59E-02,-2.66E-02,-1.74E-02
532,253220,194793,111,685,9,685,30,24,24,15,-0.0015,-0.0039,-0.0002,-0.0009,-0.0032,1.00E-04,-0.0018,5.00E-04,-8.00E-04,-2.40E-03,-1.30E-03
533,253223,194793,3,10,9,10,30,24,24,15,0.0032,0.0085,0.0004,0.0019,0.007,-0.0002,0.004,-1.20E-03,1.70E-03,5.10E-03,2.90E-03
534,253225,194793,111,168,4,168,30,24,24,11,-0.202000007,-0.284999996,0.005,-0.070799999,-0.204999998,0.0265,-0.092,0.079800002,-2.97E-02,-9.75E-02,-7.47E-02
535,222365,119380,111,1084,12,1084,30,3,3,6,,,-2.24000001,-4.889999866,,0.400000006,,2.99000001,-4.900000095,,
536,222366,119380,3,11168,12,11168,30,3,3,6,40.58000183,114.4800034,,,89.69000244,,51.63000107,,,64.91000366,38.02000046
537,222367,119380,111,11168,12,11168,30,3,3,6,,,-11.19999981,-24.46999931,,2.019999981,,14.94999981,-24.48999977,,
538,222371,119380,3,2770,12,2770,30,3,3,6,8.119999886,22.89999962,,,17.94000053,,10.32999992,,,12.97999954,7.599999905
539,222372,119380,111,2770,12,2770,30,3,3,6,,,-2.24000001,-4.889999866,,0.400000006,,2.99000001,-4.900000095,,
540,229630,122542,39,17824,4,17824,30,31,31,11,,,,,,,,,,3.839999914,
541,229632,122542,75,17824,12,17824,30,31,31,8,10.88000011,0,0.879999995,5.070000172,0,-4.050000191,13.93000031,-7.880000114,5.150000095,0,9.510000229
