,Id,FK_Asset,Year,FK_Company,FK_OilAndGas,FK_DataQuality,FK_OtherParameter,FK_HistoricCompany,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,Production,Production Forward Case,Production High Case,Production Low Case,Production Mid Case,Production Low Low Case,Production Mid Low Case,Production Low Low Low Case,Production Mid Low Low Case,Production Mid Mid Low Case,Production Mid Mid Low Low Case
2923,5302900,32592,2018,18340,12,21,12,20433,14,14,8,0.080200002,0.080200002,0.080200002,0.080200002,0.080200002,0.080200002,0.080200002,0.080200002,0.080200002,0.080200002,0.080200002
2924,5302902,32593,2018,18340,12,21,12,20433,14,14,8,0.084100001,0.084100001,0.084100001,0.084100001,0.084100001,0.084100001,0.084100001,8.41E-02,8.41E-02,8.41E-02,8.41E-02
2925,4859977,32555,2015,10,4,21,12,6,14,14,11,0.024,0.024,0.024,0.024,0.024,0.024,0.024,2.40E-02,2.40E-02,2.40E-02,2.40E-02
2926,4859995,32558,2015,10,4,21,12,6,14,14,11,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,3.60E-02,3.60E-02,3.60E-02,3.60E-02
2927,4860001,32559,2015,2770,4,21,12,2770,16,14,11,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,0.0255,2.55E-02,2.55E-02,2.55E-02,2.55E-02
2928,4860005,32559,2015,12830,4,21,12,20460,16,14,11,0.551999986,0.551999986,0.551999986,0.551999986,0.551999986,0.551999986,0.551999986,0.551999986,0.551999986,0.551999986,0.551999986
2929,4860047,32567,2015,685,4,21,12,685,16,14,11,0.360000014,0.360000014,0.360000014,0.360000014,0.360000014,0.360000014,0.360000014,0.360000014,0.360000014,0.360000014,0.360000014
2930,4860061,32572,2015,168,4,21,12,3,14,14,11,0,0,0,0,0,0,0,0,0,0,0
2931,4860081,32584,2015,685,4,21,12,685,14,2,11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00E-02,1.00E-02,1.00E-02,1.00E-02
2932,4860092,32589,2015,685,4,21,12,685,16,14,11,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967
2933,4918980,89094,2015,9703,11,21,12,9703,30,30,21,0.916999996,0.916999996,0.916999996,0.916999996,0.916999996,0.916999996,0.916999996,0.916999996,0.916999996,0.916999996,0.916999996
2934,4860089,32589,2015,10,12,21,12,20932,16,14,8,6.570000172,6.570000172,6.570000172,6.570000172,6.570000172,6.570000172,6.570000172,6.570000172,6.570000172,6.570000172,6.570000172
2935,3004403,32555,2002,168,12,1,12,3,16,14,8,0.363999993,0.363999993,0.363999993,0.363999993,0.363999993,0.363999993,0.363999993,0.363999993,0.363999993,0.363999993,0.363999993
2936,3004431,32558,2002,685,4,21,12,3,16,14,11,0.606999993,0.606999993,0.606999993,0.606999993,0.606999993,0.606999993,0.606999993,0.606999993,0.606999993,0.606999993,0.606999993
2937,3004432,32558,2002,685,4,21,12,6,16,14,11,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999,0.197999999
2938,3004443,32560,2002,10,4,21,12,20932,15,14,11,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976
2939,3004450,32560,2002,685,4,21,12,20932,15,14,11,0.351000011,0.351000011,0.351000011,0.351000011,0.351000011,0.351000011,0.351000011,0.351000011,0.351000011,0.351000011,0.351000011
2940,3004483,32565,2002,168,12,1,12,3,16,14,8,3.839999914,3.839999914,3.839999914,3.839999914,3.839999914,3.839999914,3.839999914,3.839999914,3.839999914,3.839999914,3.839999914
2941,3004508,32570,2002,10,2,1,12,6,16,14,10,0.437000006,0.437000006,0.437000006,0.437000006,0.437000006,0.437000006,0.437000006,0.437000006,0.437000006,0.437000006,0.437000006
2942,3004550,32584,2002,10,4,21,12,6,16,2,11,0,0,0,0,0,0,0,0,0,0,0
2943,8159075,119380,2030,685,12,29,120,685,17,3,6,-0.523000002,,,-0.523000002,,-0.523000002,,-0.523000002,-0.523000002,,
2944,3127434,32556,2003,10,4,21,12,20932,16,2,11,2.710000038,2.710000038,2.710000038,2.710000038,2.710000038,2.710000038,2.710000038,2.710000038,2.710000038,2.710000038,2.710000038
2945,3127441,32556,2003,685,4,21,12,6,16,2,11,0.261000007,0.261000007,0.261000007,0.261000007,0.261000007,0.261000007,0.261000007,0.261000007,0.261000007,0.261000007,0.261000007
2946,3127489,32563,2003,10,12,1,12,6,16,2,8,0.210999996,0.210999996,0.210999996,0.210999996,0.210999996,0.210999996,0.210999996,0.210999995,0.210999995,0.210999995,0.210999995
2947,3127492,32563,2003,168,12,1,12,3,16,2,8,0.647000015,0.647000015,0.647000015,0.647000015,0.647000015,0.647000015,0.647000015,0.647000015,0.647000015,0.647000015,0.647000015
2948,3127532,32570,2003,10,4,21,12,20932,16,14,11,3.059999943,3.059999943,3.059999943,3.059999943,3.059999943,3.059999943,3.059999943,3.059999943,3.059999943,3.059999943,3.059999943
2949,3127556,32574,2003,685,12,1,12,3,14,2,8,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,4.30E-03,4.30E-03,4.30E-03,4.30E-03
2950,3127583,32586,2003,12830,12,1,12,20460,16,14,8,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172,5.820000172
2951,8522244,119380,2031,11168,12,29,84,11168,17,3,6,1.190000057,,,1.190000057,,1.190000057,,1.190000057,1.190000057,,
2952,8370219,32561,2031,10,4,2,12,10,14,14,11,0.123000003,0.123000003,0.123000003,0.123000003,0.123000003,0.123000003,0.123000003,0.123000003,0.123000003,0.123000003,0.123000003
2953,8370221,32561,2031,10,4,2,84,10,14,14,11,0.041299999,0.041299999,,0.041299999,,0.041299999,0.041299999,4.13E-02,4.13E-02,,4.13E-02
2954,8747482,32604,2032,168,9,29,120,168,14,9,20,,,,-0.0012,,-0.0012,,-1.20E-03,-1.20E-03,,
2955,3252452,32556,2004,10,2,1,12,20932,16,2,10,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957
2956,3004501,32567,2002,685,8,1,12,20932,17,14,9,0.172999993,0.172999993,0.172999993,0.172999993,0.172999993,0.172999993,0.172999993,0.172999993,0.172999993,0.172999993,0.172999993
2957,3127428,32555,2003,685,12,1,12,3,16,14,8,0.080300003,0.080300003,0.080300003,0.080300003,0.080300003,0.080300003,0.080300003,8.03E-02,8.03E-02,8.03E-02,8.03E-02
2958,3127511,32567,2003,10,4,21,12,6,17,14,11,0.119999997,0.119999997,0.119999997,0.119999997,0.119999997,0.119999997,0.119999997,0.119999997,0.119999997,0.119999997,0.119999997
2959,3127586,32589,2003,10,12,1,12,6,17,14,8,3.269999981,3.269999981,3.269999981,3.269999981,3.269999981,3.269999981,3.269999981,3.269999981,3.269999981,3.269999981,3.269999981
2960,8234060,238908,2030,18340,4,29,12,18340,23,24,11,0,0,0,0,0,0,0,0,0,0,0
2961,8370216,32560,2031,685,12,29,12,685,14,14,8,0.208000004,0.208000004,0.254000008,0,0.209000006,0,0.208000004,0,0.208000004,0.208000004,0.208000004
2962,8747512,32619,2032,12830,9,29,12,12830,17,24,17,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
2963,3252445,32555,2004,685,4,21,12,3,16,14,11,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,9.20E-03,9.20E-03,9.20E-03,9.20E-03
2964,3252479,32559,2004,12830,4,21,12,20460,15,14,11,0.957000017,0.957000017,0.957000017,0.957000017,0.957000017,0.957000017,0.957000017,0.957000017,0.957000017,0.957000017,0.957000017
2965,3252521,32565,2004,10,12,1,12,6,16,14,8,1.090000033,1.090000033,1.090000033,1.090000033,1.090000033,1.090000033,1.090000033,1.090000033,1.090000033,1.090000033,1.090000033
2966,3252586,32581,2004,685,2,1,12,6,17,2,10,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997
2967,14646916,113026,2044,1084,4,29,48,1084,14,3,11,,,,,,,,,,3.18E-02,
2968,14646918,113026,2044,1084,4,29,120,1084,14,3,11,-0.031800002,-0.031800002,,-0.031800002,,0,-0.031800002,0,-3.18E-02,,-3.18E-02
2969,14471273,32597,2044,16,9,29,48,16,14,9,18,,0.0145,,,,,,,,1.45E-02,
2970,14471358,32623,2044,685,9,29,12,685,15,24,17,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
2971,14471053,32566,2044,10,2,29,48,10,14,6,10,0.093800001,,,,,,0.093800001,,,,
2972,14471072,32566,2044,685,4,29,12,685,14,6,11,,0.105999999,0.105999999,,0.105999999,,,,,0.105999999,
2973,14471108,32575,2044,685,12,29,12,685,2,7,6,,,0.0106,,,,,,,,
2974,14699082,194793,2044,10,9,29,12,10,23,24,19,0,0,0,0,0,0,0,0,0,0,0
2975,20810711,32614,2058,168,9,29,12,168,2,24,20,0,0,0,0,0,0,0,0,0,0,0
2976,20810729,32623,2058,18340,9,29,12,18340,2,24,17,0,0,0,0,0,0,0,0,0,0,0
2977,5302820,32561,2018,685,12,21,12,685,14,14,8,0.337000012,0.337000012,0.337000012,0.337000012,0.337000012,0.337000012,0.337000012,0.337000012,0.337000012,0.337000012,0.337000012
2978,5302824,32563,2018,168,12,29,12,3,14,2,8,0.277999997,0.277999997,0.277999997,0.277999997,0.277999997,0.277999997,0.277999997,0.277999997,0.277999997,0.277999997,0.277999997
2979,5009435,32555,2016,168,4,21,12,3,14,14,11,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999,0.109999999
2980,5009538,32584,2016,12830,12,21,12,20460,14,2,8,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,8.00E-02,8.00E-02,8.00E-02,8.00E-02
2981,5359419,89094,2018,9703,11,21,12,9703,30,30,21,0.742999971,0.742999971,0.742999971,0.742999971,0.742999971,0.742999971,0.742999971,0.742999971,0.742999971,0.742999971,0.742999971
2982,5225144,109270,2017,9704,10,21,12,9704,26,26,22,0.033199999,0.033199999,0.033199999,0.033199999,0.033199999,0.033199999,0.033199999,0.033199999,0.033199999,0.033199999,0.033199999
2983,4859999,32558,2015,685,2,21,12,685,14,14,10,0.007,0.007,0.007,0.007,0.007,0.007,0.007,7.00E-03,7.00E-03,7.00E-03,7.00E-03
2984,4860046,32567,2015,168,8,21,12,3,16,14,9,1.409999967,1.409999967,1.409999967,1.409999967,1.409999967,1.409999967,1.409999967,1.409999967,1.409999967,1.409999967,1.409999967
2985,4860077,32584,2015,168,4,21,12,3,14,2,11,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,1.84E-02,1.84E-02,1.84E-02,1.84E-02
2986,3004424,32558,2002,10,4,21,12,6,16,14,11,0.791999996,0.791999996,0.791999996,0.791999996,0.791999996,0.791999996,0.791999996,0.791999996,0.791999996,0.791999996,0.791999996
2987,3004430,32558,2002,685,2,1,12,20932,16,14,10,0.086099997,0.086099997,0.086099997,0.086099997,0.086099997,0.086099997,0.086099997,8.61E-02,8.61E-02,8.61E-02,8.61E-02
2988,3004442,32560,2002,10,4,21,12,6,15,14,11,0.540000022,0.540000022,0.540000022,0.540000022,0.540000022,0.540000022,0.540000022,0.540000021,0.540000021,0.540000021,0.540000021
2989,3004446,32560,2002,168,4,21,12,3,15,14,11,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967
2990,3004457,32561,2002,10,12,1,12,20932,16,14,8,5.670000076,5.670000076,5.670000076,5.670000076,5.670000076,5.670000076,5.670000076,5.670000076,5.670000076,5.670000076,5.670000076
2991,3004475,32563,2002,685,12,1,12,3,16,2,8,0.264999986,0.264999986,0.264999986,0.264999986,0.264999986,0.264999986,0.264999986,0.264999986,0.264999986,0.264999986,0.264999986
2992,3004479,32565,2002,10,4,21,12,20932,16,14,11,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2993,3004487,32565,2002,685,12,1,12,3,16,14,8,0.959999979,0.959999979,0.959999979,0.959999979,0.959999979,0.959999979,0.959999979,0.959999979,0.959999979,0.959999979,0.959999979
2994,3004511,32570,2002,10,4,21,12,20932,16,14,11,3.930000067,3.930000067,3.930000067,3.930000067,3.930000067,3.930000067,3.930000067,3.930000067,3.930000067,3.930000067,3.930000067
2995,3004535,32574,2002,685,12,1,12,3,14,2,8,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,3.40E-03,3.40E-03,3.40E-03,3.40E-03
2996,3004538,32581,2002,10,2,1,12,6,17,2,10,0.372000009,0.372000009,0.372000009,0.372000009,0.372000009,0.372000009,0.372000009,0.372000009,0.372000009,0.372000009,0.372000009
2997,3004546,32581,2002,685,2,1,12,20932,17,2,10,0.241999999,0.241999999,0.241999999,0.241999999,0.241999999,0.241999999,0.241999999,0.241999999,0.241999999,0.241999999,0.241999999
2998,3004557,32584,2002,168,12,1,12,168,16,2,8,0.015,0.015,0.015,0.015,0.015,0.015,0.015,1.50E-02,1.50E-02,1.50E-02,1.50E-02
2999,3004566,32589,2002,10,12,1,12,20932,17,14,8,7.300000191,7.300000191,7.300000191,7.300000191,7.300000191,7.300000191,7.300000191,7.300000191,7.300000191,7.300000191,7.300000191
3000,3004572,32589,2002,685,12,1,12,3,17,14,8,2.150000095,2.150000095,2.150000095,2.150000095,2.150000095,2.150000095,2.150000095,2.150000095,2.150000095,2.150000095,2.150000095
3001,8159076,119380,2030,1084,12,29,12,1084,17,3,6,,0.209000006,0.209000006,,0.209000006,,0.209000006,,,0.209000006,0.209000006
3002,8159080,119380,2030,2770,12,29,84,2770,17,3,6,0.209000006,,,0.209000006,,0.209000006,,0.209000006,0.209000006,,
3003,3127471,32560,2003,685,4,21,12,20932,16,14,11,0.256999999,0.256999999,0.256999999,0.256999999,0.256999999,0.256999999,0.256999999,0.256999999,0.256999999,0.256999999,0.256999999
3004,3127479,32561,2003,168,4,21,12,3,16,14,11,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294
3005,3127526,32568,2003,685,12,1,12,3,14,2,8,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,1.11E-02,1.11E-02,1.11E-02,1.11E-02
3006,3127554,32574,2003,10,12,1,12,20932,14,2,8,0.0147,0.0147,0.0147,0.0147,0.0147,0.0147,0.0147,1.47E-02,1.47E-02,1.47E-02,1.47E-02
3007,3127558,32574,2003,685,12,1,12,20932,14,2,8,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,3.70E-03,3.70E-03,3.70E-03,3.70E-03
3008,3127581,32584,2003,12830,4,21,12,20460,16,2,11,0,0,0,0,0,0,0,0,0,0,0
3009,8370186,32555,2031,10,4,29,12,10,14,14,11,0.151999995,0.151999995,0.151999995,0.151999995,0.151999995,0.151999995,0.151999995,0.151999995,0.151999995,0.151999995,0.151999995
3010,8370195,32558,2031,168,4,2,12,168,14,14,11,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147
3011,8370200,32559,2031,2770,12,29,12,2770,14,14,8,0.0164,0.0164,0.0164,0.0164,0.0164,0,0.0164,0,0.0164,0.0164,0.0164
3012,8370204,32559,2031,12830,12,29,12,12830,14,14,8,0.944000006,0.944000006,0.944000006,0.944000006,0.944000006,0,0.944000006,0,0.944000006,0.944000006,0.944000006
3013,8370225,32561,2031,10,12,29,48,10,14,14,8,,,,,,,,,,6.09E-02,
3014,8370233,32561,2031,168,12,29,12,168,14,14,8,,,0.051899999,,0.051899999,,,,,,
3015,8370243,32561,2031,685,12,29,12,685,14,14,8,,,0.028200001,,0.028200001,,,,,,
3016,8370248,32565,2031,10,4,2,12,10,14,14,11,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,0.0104,1.04E-02,1.04E-02,1.04E-02,1.04E-02
3017,8747454,32604,2032,10,9,29,84,10,14,9,20,,,,0.0014,,0.0014,,0.0014,0.0014,,
3018,8747477,32604,2032,168,9,29,84,168,14,9,19,,,,0.003,,0.003,,3.00E-03,3.00E-03,,
3019,8747492,32604,2032,685,9,29,12,685,14,9,18,,0.001,0.001,,0.001,,0.001,,,1.00E-03,1.00E-03
3020,8747509,32604,2032,685,12,29,84,685,14,9,6,,,,0.200000003,,0.200000003,,0.200000003,0.200000003,,
3021,3252442,32555,2004,10,12,1,12,20932,16,14,8,0.391000003,0.391000003,0.391000003,0.391000003,0.391000003,0.391000003,0.391000003,0.391000003,0.391000003,0.391000003,0.391000003
3022,3252451,32556,2004,10,2,1,12,6,16,2,10,0.546000004,0.546000004,0.546000004,0.546000004,0.546000004,0.546000004,0.546000004,0.546000004,0.546000004,0.546000004,0.546000004
3023,3252464,32558,2004,10,2,1,12,20932,16,14,10,0.193000004,0.193000004,0.193000004,0.193000004,0.193000004,0.193000004,0.193000004,0.193000004,0.193000004,0.193000004,0.193000004
3024,3252478,32559,2004,12830,4,21,12,12830,15,14,11,0,0,0,0,0,0,0,0,0,0,0
3025,3252494,32560,2004,685,12,1,12,20932,16,14,8,3.00999999,3.00999999,3.00999999,3.00999999,3.00999999,3.00999999,3.00999999,3.00999999,3.00999999,3.00999999,3.00999999
3026,3252509,32563,2004,10,12,1,12,6,16,2,8,0.246000007,0.246000007,0.246000007,0.246000007,0.246000007,0.246000007,0.246000007,0.246000007,0.246000007,0.246000007,0.246000007
3027,3252520,32565,2004,10,4,21,12,20932,16,14,11,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003,0.156000003
3028,3252525,32565,2004,685,4,21,12,3,16,14,11,0.046,0.046,0.046,0.046,0.046,0.046,0.046,4.60E-02,4.60E-02,4.60E-02,4.60E-02
3029,3252534,32567,2004,10,8,1,12,20932,17,14,9,0.963999987,0.963999987,0.963999987,0.963999987,0.963999987,0.963999987,0.963999987,0.963999987,0.963999987,0.963999987,0.963999987
3030,3252540,32567,2004,685,8,1,12,3,17,14,9,0.284000009,0.284000009,0.284000009,0.284000009,0.284000009,0.284000009,0.284000009,0.284000009,0.284000009,0.284000009,0.284000009
3031,3252558,32570,2004,685,4,21,12,3,16,14,11,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004,0.708000004
3032,3252568,32572,2004,685,4,21,12,6,14,14,11,0,0,0,0,0,0,0,0,0,0,0
3033,3252582,32581,2004,10,4,21,12,20932,17,2,11,2.430000067,2.430000067,2.430000067,2.430000067,2.430000067,2.430000067,2.430000067,2.430000067,2.430000067,2.430000067,2.430000067
3034,3252596,32584,2004,168,4,21,12,168,16,2,11,0,0,0,0,0,0,0,0,0,0,0
3035,3252617,32592,2004,18340,12,1,12,20433,17,14,8,4,4,4,4,4,4,4,4,4,4,4
3036,3127457,32559,2003,12830,4,21,12,26,17,14,11,1.850000024,1.850000024,1.850000024,1.850000024,1.850000024,1.850000024,1.850000024,1.850000024,1.850000024,1.850000024,1.850000024
3037,3127468,32560,2003,168,12,1,12,3,16,14,8,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954
3038,3127555,32574,2003,168,12,1,12,3,14,2,8,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,1.73E-02,1.73E-02,1.73E-02,1.73E-02
3039,8234063,238908,2030,18340,9,29,12,18340,23,24,19,0,0,0,0,0,0,0,0,0,0,0
3040,8370226,32561,2031,10,12,29,84,10,14,14,8,0.060899999,0.060899999,,0.060899999,,0.060899999,0.060899999,6.09E-02,6.09E-02,,6.09E-02
3041,8370249,32565,2031,10,4,2,12,10,14,14,11,0.0328,0.0328,0.0328,0.0328,0.0328,0.0328,0.0328,3.28E-02,3.28E-02,3.28E-02,3.28E-02
3042,8747465,32604,2032,168,4,29,84,168,14,9,11,,,,0.170000002,,0.170000002,,0.170000002,0.170000002,,
3043,8747478,32604,2032,168,9,29,84,168,14,9,20,,,,0.0012,,0.0012,,1.20E-03,1.20E-03,,
3044,3252453,32556,2004,10,4,21,12,6,16,2,11,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967
3045,3252489,32560,2004,685,4,21,12,3,16,14,11,0.30399999,0.30399999,0.30399999,0.30399999,0.30399999,0.30399999,0.30399999,0.30399999,0.30399999,0.30399999,0.30399999
3046,3252513,32563,2004,685,4,21,12,3,16,2,11,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,1.84E-02,1.84E-02,1.84E-02,1.84E-02
3047,3252516,32563,2004,685,12,1,12,3,16,2,8,0.188999996,0.188999996,0.188999996,0.188999996,0.188999996,0.188999996,0.188999996,0.188999996,0.188999996,0.188999996,0.188999996
3048,3252539,32567,2004,685,4,21,12,20932,17,14,11,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997,0.108999997
